Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
girlsgettinggoals.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
theaquaticmall.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
theingredients.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
mala-riba.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
beta.eatgr.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
courgeon-immobilier.fr,0,0,1,6,0,0,0,1,1,1,1,1,1,1,1,1
luckypetshouse.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
u692333mce.ha004.t.justns.ru,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
spatialsys.com.ru,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
adobe.cloud.file2.shirnesa.ir,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
orgogenlabs.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
cutt.ly,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
186.75.130.46,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
storage.googleapis.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
sknaquatech.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
secure.runescape.com-mx.ru,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
mdmplus.com.ph,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
billingsmontanarealestate.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
palicky.sk,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
atendimento-sac-pg.joomla.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
mereliverystables.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
simulacaixa.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
tptelecom.it,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
oooue.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
tk5.ru,0,0,1,5,1,0,0,0,1,1,1,1,1,1,1,1
erzincansydv.gov.tr,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
pponline232.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
jcr.justinlist.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
pakariklan.com,0,1,1,10,0,0,0,0,1,1,1,1,1,1,1,1
rj1kx.app.link,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,1,1,1,1
fb-recovery-10000076933-it.tk,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
dsv.cubotec.com.br,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
ilovepanqueca.com.br,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
espacoaocubo.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
mncelektronik.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
mindfdesign.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
ebay.co.uk-online.customerhelp-live.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
cimslp-my.sharepoint.com,0,0,1,7,0,0,1,1,1,1,1,1,1,1,1,1
dutadamaijawatengah.id,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
bradesconext.digital,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
mereliverystables.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
betasus26.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
itmrs.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
kebepxinh.vn,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
eeplans.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
netflxius.tumblr.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
yoho.com.tw,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
fareast.qa,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
courgeon-immobilier.fr,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1
ramjankisweets.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
verify-b-c-p.dns-cloud.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
alergiaalpolen.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
codbo3-cod.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
faridabadeducationcouncil.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
hepimizmeryemiz.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
ktpn.kalisz.pl,0,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1
thatsmint.work,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,1,1,1,1
de2f.totalh.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
bodybytoddondemand.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
betasus25.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
currosat.com,0,0,1,4,0,0,1,0,1,1,1,1,1,1,1,1
35.199.84.117,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
policaroautomotive-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
m5wx.com,0,0,1,7,0,0,1,0,1,1,1,1,1,1,1,1
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
lynshirt.com,0,0,1,6,0,0,1,0,1,1,1,1,1,1,1,1
net-xx.xyz,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
mailgcccdeduowa.my-free.website,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
tortik.spb.ru,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
aoaonline.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
life-reboot.club,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
secure.runescape.com-un.ru,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
baleshwerbabaonline.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
restaurantelabarquita.com,0,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1
saltlake.buzz,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
whare.100webspace.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
bbcorretoradeseguros.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
s.id,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
lida.si,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
acoony.cloudaccess.host,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
mobilefinanceiro.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
southcountyclassified.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
bcpzonasegurabeta.viabcp.com.saharadew.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
186.75.130.46,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
hstsshj.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
financehead.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
paypal-safety-and-security.aluminioshidalgo.cl,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
online-microsofts.dns.navy,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1
batu.cl,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
hrdept.networkhostdocument.club,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
am-t.by,0,1,1,5,0,0,0,1,1,1,1,1,1,1,1,1
1rgrkuqdgs1uet9s5xnxjjsbp.designmysite.pro,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
pugsberacas.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
albel.intnet.mu,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
onroads.co.in,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
investingdojo.icu,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
safgg34rfdfweqdas.epizy.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
176.119.1.180,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
2933517.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
vakantieverhuur.be,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
playcase.su,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
onager.co.kr,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
testing-adjusting-balancing.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
809829138265744-dot-ugd-vya-odk.appspot.com,0,0,1,2,0,0,1,1,1,1,1,1,1,1,1,1
oceanvibes.com.au,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
betasusgirisadresi.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
infobank.app.link,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
illiberal-session.000webhostapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
vk-feed-wall-191107256.ru,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
services.runescape.com-en.ru,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
rakuten.co.jp.wthrkb.ph,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
infopublishersassociation.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
hindmovie.cc,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
toquedsol.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
zaborkursk.ru,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
gooyatoronto.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
lms.ozyegin.edu.tr,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
wonand.co.kr,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
locksmail.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
paleokastritsa-k7.mywire.org,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
resgateseuspontos.com.br.co25359.tmweb.ru,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
getfbautoliker.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bit-x.ru,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
restrepohenao.com.co,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
merajunisa.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
chat-whatsapp1.grup-wa69.ml,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ambrosiapaintingllc.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
bankofamerica-secureidentityverificationservicesonlineinstantly.mascoginstituionoas.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
tinyurl.com,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1
agriaffaires.com-enquiry-id-92735.tilexhome.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
duffelbagadventures.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
trivselsdoktoren.dk,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
peaceau.org,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
manutencaoitauchecks.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
onedrive.live.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
smart.lce9v.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
pontosappita.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
showmore.a3579.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
advonationusa.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
itaucard.segmobionline.ml,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
han.gl,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
muggetlogin.oa.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
tamilradio5.eu,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
americamegapromoco.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
speedy.com.pk,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
hamt.jp,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
usbank-link-mupyndtfft---com.illmickelsonbeats.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
print-mara.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
prehardenelectronically.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
uprowadzenie-dworzec48.net.pl,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
atbpro.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
decaturilbgc.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
c1511482.ferozo.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
cybergata.com,0,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1
office-sakakibara.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1
1drv.ms,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
grindtimegym.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
cli.re,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
itcitymm.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
dubaigreatdeals.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
gcspolk.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,1,1,1,1,1,1,1,1
sms-desbloqueosenlinea.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
autorizador5.com.br,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
comdi3horas.joomla.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
mynewblogspot070.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
autorizador5.com.br,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
notificationppv.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
storage.googleapis.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
brozaz48.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
113.125.21.66,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
storage.cloud.google.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
bitcon.pro,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
volarevic.com,0,0,0,5,0,0,0,0,1,1,1,1,1,1,1,1
produto-semanal.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1
alasbah.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
eceadae-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
zonasegurabcp.movil-viabcp.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
mailsfuca.moonfruit.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
tokokainbandung.com,0,0,1,10,0,0,0,0,1,1,1,1,1,1,1,1
xfinity.com-sign-in-secure-cpessfile-appmail.2bpnmedia.co.th,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
profinishmi.com,0,1,1,4,0,0,0,0,1,1,1,1,1,1,1,1
zjgsyds.cn,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1
soyalejo.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
i-m.mx,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1
aucoindesrues.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
paullemmerick.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
dowwr.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
elonbtc.online,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cosmoia.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
hikari-laboratories.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1
wefd1.hyperphp.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
ytthn.com,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
trabajofb09.000webhostapp.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
pullo.eu,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,1
gateomar.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
soyalejo.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
nabadmin.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
halfmoonsmast.jrcasey.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
playarprint.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1
koreansamurai.com.au,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
bitoex-bonuses-btc.000webhostapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
farmskinsgiveaway.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cmphotos.es,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
eliotecae-my.sharepoint.com,0,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1
iwillbekind.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
sriutamahub.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
rrofficesupplies.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
butlercourse.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
wdestaques13.modelodeaproveitar.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
horstmicket.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1
kgmarbledesigns.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
strmessaging1.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
mythreehelp.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ayzam.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
toanhoc247.edu.vn,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
ecodrink.vn,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
register-eos.io,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
geracaobenjamim.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
fastcredit-ng.com,0,1,1,3,0,0,0,1,1,1,1,1,1,1,1,1
very-actapt.000webhostapp.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
cobrodesa.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
friendlycabdavis.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
3jba.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
diariotortuga.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
mockup.metradigitalmedia.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
alwalaatours.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
host112.186-109-81.telecom.net.ar:8082,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1
crosplat.co.uk,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,1
decaturilbgc.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
send-funds.boubit.com,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
attys.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
zoohanpro.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
viccats.camcam.dns-cloud.net,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
onedrive.live.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
infopublishersassociation.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
sites.google.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
whenjessgrowsup.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
thsyuwshakjnd666iajnxx666.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
peruradiodigital.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
haywardtransportationllc.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
equalchances.org,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
singlets.co,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
web-net-pg.joomla.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1
rebrand.ly,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
bpoconnectja.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
westhorizonfund.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
facebook.com-marketplace-857893.healthportal.pk,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
etecindsvc.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
toriyamabattery.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
miplab.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
fsjames.ca,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
loginlogon.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
sknaquatech.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
mail.puntopet.com.ru,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
wdestaques19.venhaaproveitaressanovidade.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
id-app.jdevcloud.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1
cms-helmets.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1
grindtimegym.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
bigfatdevelopment.com,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1
63.250.33.127,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
labyrinthtanning.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
webcoretic.com,0,0,1,9,0,0,0,0,1,1,1,1,1,1,1,1
mimarfid.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
dearmomimokay.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
onlineprocedure.web5838.vweb01.webgamespace.de,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
splash-laundromatlv.com,0,0,1,6,0,0,0,1,1,1,1,1,1,1,1,1
securecuserver.co.uk,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
itau-vantagens.ml,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
justlookapp.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
yoho.com.tw,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
eusa-lombo.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
limited-authflow.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
barcelona-court-5624.pancakeapps.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
freevbuckx.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
conhantaohpg.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
checkinitausecurity.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
lz5.1ee.myftpupload.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
bancoaztecagt.codificandoideas.org,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
csgoxbag.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
rabobank-nl.ey.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,1,1,1,1
icmerano2.it,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
drive.google.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
mms.tucsonhispanicchamber.net,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
luvoxcr.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
themedisupply.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
webs.gt,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
gov.hmrc.refund-apply.uk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sekcja-parkinson.org.pl,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
danielescivoli.it,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
tinniedelulla.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
donplitka.in.ua,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
secure.runescape.com-rsgames.xyz,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
educacion.rionegro.gov.ar,0,0,1,9,1,0,0,0,1,1,1,1,1,1,1,1
